mean_gly,sem_gly,Heteroplasmy,gly_x_v,gly_x_v_err
1.0,0.0083160587751,0.0,1.0,0.0489202903317
0.97245922268,0.00257458730308,0.2,0.785124756761,0.0376927402467
1.22272079521,0.0062481415815,0.3,0.730244453702,0.0338404223932
1.52860970531,0.0413158630324,0.5,1.26527057269,0.0700021700668
1.98196899446,0.00795594028961,0.6,1.42753311063,0.0799860554136
2.12981301715,0.0611197636046,0.9,2.00956511552,0.129574760756
1.32392267833,0.0349246729375,1.0,1.14863938614,0.0678304253639
